loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,model
1.9604166746139526,0.28923332691192627,1.84429132938385,0.3443000018596649,Mini-Batch SGD
1.78445303440094,0.3656333386898041,1.7468856573104858,0.3765000104904175,Mini-Batch SGD
1.7103047370910645,0.3935999870300293,1.7160831689834595,0.388700008392334,Mini-Batch SGD
1.655827283859253,0.413100004196167,1.7099223136901855,0.38179999589920044,Mini-Batch SGD
1.6177960634231567,0.42800000309944153,1.6850000619888306,0.3986999988555908,Mini-Batch SGD
1.583256483078003,0.44093334674835205,1.6763383150100708,0.40849998593330383,Mini-Batch SGD
1.549934983253479,0.45190000534057617,1.616304874420166,0.42570000886917114,Mini-Batch SGD
1.5293015241622925,0.4588666558265686,1.5767216682434082,0.4357999861240387,Mini-Batch SGD
1.503853678703308,0.46843332052230835,1.6315224170684814,0.4327000081539154,Mini-Batch SGD
1.4822499752044678,0.4772000014781952,1.5660685300827026,0.4359999895095825,Mini-Batch SGD
1.4621204137802124,0.4830000102519989,1.610729455947876,0.4352000057697296,Mini-Batch SGD
1.4423695802688599,0.49410000443458557,1.5572041273117065,0.4505999982357025,Mini-Batch SGD
1.4268519878387451,0.49720001220703125,1.5088649988174438,0.46709999442100525,Mini-Batch SGD
1.4074413776397705,0.5026666522026062,1.5183980464935303,0.4607999920845032,Mini-Batch SGD
1.3883652687072754,0.5091333389282227,1.5614691972732544,0.4458000063896179,Mini-Batch SGD
1.3762180805206299,0.5106333494186401,1.5135172605514526,0.4641000032424927,Mini-Batch SGD
1.3621193170547485,0.5170666575431824,1.492883563041687,0.47450000047683716,Mini-Batch SGD
1.3472175598144531,0.524733304977417,1.5130871534347534,0.46970000863075256,Mini-Batch SGD
1.3327081203460693,0.5288666486740112,1.5277827978134155,0.46149998903274536,Mini-Batch SGD
1.3185762166976929,0.5329333543777466,1.4691417217254639,0.47600001096725464,Mini-Batch SGD
1.3071361780166626,0.5388333201408386,1.5074819326400757,0.4706999957561493,Mini-Batch SGD
1.2923489809036255,0.5425333380699158,1.5459835529327393,0.4575999975204468,Mini-Batch SGD
1.2798566818237305,0.5453333258628845,1.6278513669967651,0.43939998745918274,Mini-Batch SGD
1.2704854011535645,0.5520666837692261,1.5132181644439697,0.46959999203681946,Mini-Batch SGD
1.260567545890808,0.5536666512489319,1.4809472560882568,0.4742000102996826,Mini-Batch SGD
1.2476352453231812,0.5559999942779541,1.484206199645996,0.4812999963760376,Mini-Batch SGD
1.2368732690811157,0.562666654586792,1.5020133256912231,0.4684999883174896,Mini-Batch SGD
1.2254847288131714,0.566266655921936,1.481947422027588,0.4848000109195709,Mini-Batch SGD
1.2158533334732056,0.5726666450500488,1.4594380855560303,0.4887000024318695,Mini-Batch SGD
1.2051348686218262,0.5746333599090576,1.590859055519104,0.4553000032901764,Mini-Batch SGD
1.1932679414749146,0.579800009727478,1.5068312883377075,0.48019999265670776,Mini-Batch SGD
1.1848417520523071,0.5814999938011169,1.4961438179016113,0.4805000126361847,Mini-Batch SGD
1.172642469406128,0.5842000246047974,1.4728580713272095,0.48969998955726624,Mini-Batch SGD
1.1647063493728638,0.5873666405677795,1.4785739183425903,0.48739999532699585,Mini-Batch SGD
1.155310869216919,0.5913333296775818,1.4833579063415527,0.48890000581741333,Mini-Batch SGD
1.1473159790039062,0.5965999960899353,1.530415654182434,0.47269999980926514,Mini-Batch SGD
1.1323449611663818,0.6006333231925964,1.5242538452148438,0.4683000147342682,Mini-Batch SGD
1.1262032985687256,0.603866696357727,1.5408360958099365,0.4715000092983246,Mini-Batch SGD
1.1176241636276245,0.6049000024795532,1.5091793537139893,0.4830999970436096,Mini-Batch SGD
1.1042064428329468,0.6115666627883911,1.5202879905700684,0.4702000021934509,Mini-Batch SGD
1.0987858772277832,0.6119999885559082,1.5825586318969727,0.47609999775886536,Mini-Batch SGD
1.0877912044525146,0.6133999824523926,1.5486003160476685,0.4830000102519989,Mini-Batch SGD
1.0803338289260864,0.6158666610717773,1.5162171125411987,0.48829999566078186,Mini-Batch SGD
1.0697917938232422,0.6206333041191101,1.6913543939590454,0.4514999985694885,Mini-Batch SGD
1.0650269985198975,0.624666690826416,1.5534676313400269,0.48750001192092896,Mini-Batch SGD
1.0518101453781128,0.6258000135421753,1.5420945882797241,0.4860999882221222,Mini-Batch SGD
1.0497057437896729,0.6273666620254517,1.6082402467727661,0.4722999930381775,Mini-Batch SGD
1.037304401397705,0.6345000267028809,1.581746220588684,0.4715000092983246,Mini-Batch SGD
1.032933235168457,0.6320000290870667,1.5862897634506226,0.47049999237060547,Mini-Batch SGD
1.0239135026931763,0.638866662979126,1.5069442987442017,0.49570000171661377,Mini-Batch SGD
1.966928482055664,0.29116666316986084,1.890432357788086,0.29750001430511475,Mini-Batch SGD + Early Stopping
1.8010154962539673,0.35813334584236145,1.9048014879226685,0.3172000050544739,Mini-Batch SGD + Early Stopping
1.720616102218628,0.38956665992736816,1.7613743543624878,0.3767000138759613,Mini-Batch SGD + Early Stopping
1.670251727104187,0.40853333473205566,1.746949553489685,0.38109999895095825,Mini-Batch SGD + Early Stopping
1.6267123222351074,0.42453333735466003,1.627553105354309,0.41940000653266907,Mini-Batch SGD + Early Stopping
1.5882432460784912,0.4396333396434784,1.635034441947937,0.4244000017642975,Mini-Batch SGD + Early Stopping
1.55878484249115,0.451200008392334,1.6494733095169067,0.4203000068664551,Mini-Batch SGD + Early Stopping
1.5296941995620728,0.46033334732055664,1.590527057647705,0.4325000047683716,Mini-Batch SGD + Early Stopping
1.5075852870941162,0.4680333435535431,1.6136642694473267,0.42989999055862427,Mini-Batch SGD + Early Stopping
1.4848660230636597,0.47620001435279846,1.579344630241394,0.4361000061035156,Mini-Batch SGD + Early Stopping
1.4629570245742798,0.48223334550857544,1.5701932907104492,0.43709999322891235,Mini-Batch SGD + Early Stopping
1.4438365697860718,0.4918000102043152,1.5686994791030884,0.43689998984336853,Mini-Batch SGD + Early Stopping
1.4295457601547241,0.4968999922275543,1.5518361330032349,0.4478999972343445,Mini-Batch SGD + Early Stopping
1.4081127643585205,0.5016666650772095,1.5339992046356201,0.46140000224113464,Mini-Batch SGD + Early Stopping
1.39174485206604,0.5069666504859924,1.5257939100265503,0.4569999873638153,Mini-Batch SGD + Early Stopping
1.3804283142089844,0.5132333040237427,1.5234752893447876,0.45980000495910645,Mini-Batch SGD + Early Stopping
1.3616209030151367,0.5180333256721497,1.5172529220581055,0.4683000147342682,Mini-Batch SGD + Early Stopping
1.347489595413208,0.5258333086967468,1.502687931060791,0.4677000045776367,Mini-Batch SGD + Early Stopping
1.332247018814087,0.5302666425704956,1.544430136680603,0.45910000801086426,Mini-Batch SGD + Early Stopping
1.3199646472930908,0.536633312702179,1.4767929315567017,0.47609999775886536,Mini-Batch SGD + Early Stopping
1.3077282905578613,0.5394333600997925,1.5495219230651855,0.4575999975204468,Mini-Batch SGD + Early Stopping
1.2969024181365967,0.5437333583831787,1.5269526243209839,0.4578000009059906,Mini-Batch SGD + Early Stopping
1.2863502502441406,0.5453333258628845,1.4500236511230469,0.4894999861717224,Mini-Batch SGD + Early Stopping
1.273783802986145,0.5498999953269958,1.5110641717910767,0.478300005197525,Mini-Batch SGD + Early Stopping
1.2585619688034058,0.5551333427429199,1.5288418531417847,0.4699000120162964,Mini-Batch SGD + Early Stopping
1.2473467588424683,0.5598000288009644,1.681219220161438,0.4449999928474426,Mini-Batch SGD + Early Stopping
1.2394777536392212,0.5640666484832764,1.4830914735794067,0.48330000042915344,Mini-Batch SGD + Early Stopping
1.2305151224136353,0.5666000247001648,1.4668445587158203,0.48820000886917114,Mini-Batch SGD + Early Stopping
3.952479839324951,0.2765333354473114,2.5909581184387207,0.3353999853134155,Mini-Batch SGD With L2 Nomralization
2.222698450088501,0.33276665210723877,2.0160722732543945,0.3353999853134155,Mini-Batch SGD With L2 Nomralization
1.9319629669189453,0.34903332591056824,1.8822306394577026,0.3529999852180481,Mini-Batch SGD With L2 Nomralization
1.8605966567993164,0.36063334345817566,1.8450437784194946,0.3610000014305115,Mini-Batch SGD With L2 Nomralization
1.8216207027435303,0.373033344745636,1.8343751430511475,0.35920000076293945,Mini-Batch SGD With L2 Nomralization
1.7892709970474243,0.382666677236557,1.7907251119613647,0.3666999936103821,Mini-Batch SGD With L2 Nomralization
1.766391634941101,0.39366665482521057,1.8062297105789185,0.3644999861717224,Mini-Batch SGD With L2 Nomralization
1.7441600561141968,0.4002666771411896,1.7423549890518188,0.39570000767707825,Mini-Batch SGD With L2 Nomralization
1.7248492240905762,0.4075666666030884,1.744308352470398,0.4016000032424927,Mini-Batch SGD With L2 Nomralization
1.7066981792449951,0.4183333218097687,1.7694134712219238,0.38449999690055847,Mini-Batch SGD With L2 Nomralization
1.6900752782821655,0.423799991607666,1.7481122016906738,0.4002000093460083,Mini-Batch SGD With L2 Nomralization
1.6739532947540283,0.42686668038368225,1.6951500177383423,0.4250999987125397,Mini-Batch SGD With L2 Nomralization
1.6612657308578491,0.4341999888420105,1.6800291538238525,0.4189999997615814,Mini-Batch SGD With L2 Nomralization
1.6465855836868286,0.44083333015441895,1.6563299894332886,0.4350000023841858,Mini-Batch SGD With L2 Nomralization
1.6345651149749756,0.4429999887943268,1.6961019039154053,0.41659998893737793,Mini-Batch SGD With L2 Nomralization
1.6220357418060303,0.4483333230018616,1.6754056215286255,0.42590001225471497,Mini-Batch SGD With L2 Nomralization
1.6099696159362793,0.45293334126472473,1.6597234010696411,0.4361000061035156,Mini-Batch SGD With L2 Nomralization
1.6006537675857544,0.4575333297252655,1.636059045791626,0.43779999017715454,Mini-Batch SGD With L2 Nomralization
1.5892739295959473,0.4598666727542877,1.622802734375,0.44679999351501465,Mini-Batch SGD With L2 Nomralization
1.5803052186965942,0.4634999930858612,1.6306986808776855,0.435699999332428,Mini-Batch SGD With L2 Nomralization
1.571034550666809,0.46700000762939453,1.6624672412872314,0.42340001463890076,Mini-Batch SGD With L2 Nomralization
1.5613902807235718,0.4690333306789398,1.6042118072509766,0.4474000036716461,Mini-Batch SGD With L2 Nomralization
1.5565261840820312,0.4699000120162964,1.6122546195983887,0.4474000036716461,Mini-Batch SGD With L2 Nomralization
1.5460349321365356,0.47566667199134827,1.6491551399230957,0.43880000710487366,Mini-Batch SGD With L2 Nomralization
1.5391520261764526,0.4785333275794983,1.5773926973342896,0.4584999978542328,Mini-Batch SGD With L2 Nomralization
1.5302644968032837,0.48089998960494995,1.6066473722457886,0.4514999985694885,Mini-Batch SGD With L2 Nomralization
1.5249968767166138,0.483433336019516,1.5957889556884766,0.4528999924659729,Mini-Batch SGD With L2 Nomralization
1.5146101713180542,0.4848666787147522,1.6133109331130981,0.4498000144958496,Mini-Batch SGD With L2 Nomralization
1.5094833374023438,0.4846666753292084,1.6010690927505493,0.4562999904155731,Mini-Batch SGD With L2 Nomralization
1.5003191232681274,0.49086666107177734,1.5853065252304077,0.45989999175071716,Mini-Batch SGD With L2 Nomralization
1.4943299293518066,0.49533334374427795,1.5979541540145874,0.453900009393692,Mini-Batch SGD With L2 Nomralization
1.48907470703125,0.4967666566371918,1.616470217704773,0.4374000132083893,Mini-Batch SGD With L2 Nomralization
1.480684518814087,0.5007333159446716,1.589272141456604,0.45570001006126404,Mini-Batch SGD With L2 Nomralization
1.4753944873809814,0.5025666952133179,1.5928778648376465,0.4643999934196472,Mini-Batch SGD With L2 Nomralization
1.4711118936538696,0.5031333565711975,1.6832174062728882,0.43720000982284546,Mini-Batch SGD With L2 Nomralization
1.4631123542785645,0.5092333555221558,1.5499329566955566,0.4724000096321106,Mini-Batch SGD With L2 Nomralization
1.4593337774276733,0.5084999799728394,1.5661487579345703,0.46560001373291016,Mini-Batch SGD With L2 Nomralization
1.4545797109603882,0.509933352470398,1.6288219690322876,0.4431999921798706,Mini-Batch SGD With L2 Nomralization
1.4470791816711426,0.5091999769210815,1.5473357439041138,0.47780001163482666,Mini-Batch SGD With L2 Nomralization
1.4421788454055786,0.5152000188827515,1.5756924152374268,0.46140000224113464,Mini-Batch SGD With L2 Nomralization
1.4374210834503174,0.5128333568572998,1.5744365453720093,0.4724999964237213,Mini-Batch SGD With L2 Nomralization
1.4333199262619019,0.5156000256538391,1.5684387683868408,0.46059998869895935,Mini-Batch SGD With L2 Nomralization
1.4292495250701904,0.516700029373169,1.5521209239959717,0.4715999960899353,Mini-Batch SGD With L2 Nomralization
1.4228435754776,0.5200333595275879,1.5570231676101685,0.47760000824928284,Mini-Batch SGD With L2 Nomralization
1.4182957410812378,0.5228333473205566,1.5511386394500732,0.46389999985694885,Mini-Batch SGD With L2 Nomralization
1.4142884016036987,0.5240333080291748,1.5754177570343018,0.45910000801086426,Mini-Batch SGD With L2 Nomralization
1.4072723388671875,0.5280666947364807,1.5332624912261963,0.48420000076293945,Mini-Batch SGD With L2 Nomralization
1.4038621187210083,0.5263333320617676,1.5610324144363403,0.47099998593330383,Mini-Batch SGD With L2 Nomralization
1.3982436656951904,0.5271666646003723,1.534578800201416,0.48089998960494995,Mini-Batch SGD With L2 Nomralization
1.396124243736267,0.5289666652679443,1.5281376838684082,0.4837000072002411,Mini-Batch SGD With L2 Nomralization
2.019845485687256,0.2641333341598511,1.8835415840148926,0.33149999380111694,Mini-Batch SGD With Dropout Rate = 0.2
1.8608301877975464,0.33059999346733093,1.832774043083191,0.3345000147819519,Mini-Batch SGD With Dropout Rate = 0.2
1.78989839553833,0.361299991607666,1.847533941268921,0.33730000257492065,Mini-Batch SGD With Dropout Rate = 0.2
1.744017481803894,0.38269999623298645,1.701414704322815,0.39010000228881836,Mini-Batch SGD With Dropout Rate = 0.2
1.7097275257110596,0.3968333303928375,1.6981995105743408,0.3970000147819519,Mini-Batch SGD With Dropout Rate = 0.2
1.676056146621704,0.4066999852657318,1.6412307024002075,0.41269999742507935,Mini-Batch SGD With Dropout Rate = 0.2
1.6521070003509521,0.4160666763782501,1.714905023574829,0.38609999418258667,Mini-Batch SGD With Dropout Rate = 0.2
1.6286306381225586,0.42266666889190674,1.6527509689331055,0.40950000286102295,Mini-Batch SGD With Dropout Rate = 0.2
1.5981813669204712,0.43593332171440125,1.6068127155303955,0.42289999127388,Mini-Batch SGD With Dropout Rate = 0.2
1.5828988552093506,0.4416666626930237,1.5665414333343506,0.4368000030517578,Mini-Batch SGD With Dropout Rate = 0.2
1.5633409023284912,0.4424000084400177,1.5762245655059814,0.43459999561309814,Mini-Batch SGD With Dropout Rate = 0.2
1.5457642078399658,0.4516666531562805,1.5717607736587524,0.44279998540878296,Mini-Batch SGD With Dropout Rate = 0.2
1.5281238555908203,0.460833340883255,1.5356465578079224,0.4542999863624573,Mini-Batch SGD With Dropout Rate = 0.2
1.5128140449523926,0.4597666561603546,1.5567476749420166,0.4465999901294708,Mini-Batch SGD With Dropout Rate = 0.2
1.4937764406204224,0.4702000021934509,1.5289534330368042,0.45210000872612,Mini-Batch SGD With Dropout Rate = 0.2
1.4827892780303955,0.47690001130104065,1.531055212020874,0.459199994802475,Mini-Batch SGD With Dropout Rate = 0.2
1.474547028541565,0.4780333340167999,1.5365872383117676,0.44940000772476196,Mini-Batch SGD With Dropout Rate = 0.2
1.4572938680648804,0.481466680765152,1.5425773859024048,0.4413999915122986,Mini-Batch SGD With Dropout Rate = 0.2
1.4455535411834717,0.48623332381248474,1.673814058303833,0.4056999981403351,Mini-Batch SGD With Dropout Rate = 0.2
1.4384596347808838,0.4876999855041504,1.5640323162078857,0.4487999975681305,Mini-Batch SGD With Dropout Rate = 0.2
1.4233988523483276,0.49213331937789917,1.5163496732711792,0.46399998664855957,Mini-Batch SGD With Dropout Rate = 0.2
1.4186861515045166,0.49863332509994507,1.4895638227462769,0.46799999475479126,Mini-Batch SGD With Dropout Rate = 0.2
1.4031856060028076,0.5032333135604858,1.5407644510269165,0.4490000009536743,Mini-Batch SGD With Dropout Rate = 0.2
1.3918410539627075,0.5057666897773743,1.5108990669250488,0.45899999141693115,Mini-Batch SGD With Dropout Rate = 0.2
1.3903783559799194,0.5023000240325928,1.6573632955551147,0.4131999909877777,Mini-Batch SGD With Dropout Rate = 0.2
1.3744436502456665,0.5120333433151245,1.5492968559265137,0.44859999418258667,Mini-Batch SGD With Dropout Rate = 0.2
1.3644744157791138,0.5167999863624573,1.5112018585205078,0.4593000113964081,Mini-Batch SGD With Dropout Rate = 0.2
1.3585965633392334,0.5149000287055969,1.4777663946151733,0.47429999709129333,Mini-Batch SGD With Dropout Rate = 0.2
1.3463773727416992,0.5219333171844482,1.5185246467590332,0.45660001039505005,Mini-Batch SGD With Dropout Rate = 0.2
1.3346903324127197,0.5242666602134705,1.4739619493484497,0.47130000591278076,Mini-Batch SGD With Dropout Rate = 0.2
1.3277028799057007,0.5301333069801331,1.530569076538086,0.45579999685287476,Mini-Batch SGD With Dropout Rate = 0.2
1.3241593837738037,0.5292999744415283,1.4892942905426025,0.46219998598098755,Mini-Batch SGD With Dropout Rate = 0.2
1.3176406621932983,0.5295666456222534,1.5614670515060425,0.45899999141693115,Mini-Batch SGD With Dropout Rate = 0.2
1.307803750038147,0.5327000021934509,1.7081077098846436,0.4223000109195709,Mini-Batch SGD With Dropout Rate = 0.2
1.2975947856903076,0.5394999980926514,1.5069284439086914,0.4618000090122223,Mini-Batch SGD With Dropout Rate = 0.2
1.2900986671447754,0.5417333245277405,1.4948790073394775,0.4706000089645386,Mini-Batch SGD With Dropout Rate = 0.2
1.2834973335266113,0.5405333042144775,1.5070964097976685,0.46639999747276306,Mini-Batch SGD With Dropout Rate = 0.2
1.2731837034225464,0.5446000099182129,1.5094045400619507,0.46889999508857727,Mini-Batch SGD With Dropout Rate = 0.2
1.2672022581100464,0.548966646194458,1.4598642587661743,0.48080000281333923,Mini-Batch SGD With Dropout Rate = 0.2
1.26032292842865,0.5501333475112915,1.4574819803237915,0.4867999851703644,Mini-Batch SGD With Dropout Rate = 0.2
1.248881220817566,0.5540333390235901,1.512241005897522,0.4643000066280365,Mini-Batch SGD With Dropout Rate = 0.2
1.2487096786499023,0.5531666874885559,1.4478811025619507,0.48820000886917114,Mini-Batch SGD With Dropout Rate = 0.2
1.2386138439178467,0.5564000010490417,1.4687806367874146,0.47749999165534973,Mini-Batch SGD With Dropout Rate = 0.2
1.2366474866867065,0.5572666525840759,1.4509655237197876,0.4884999990463257,Mini-Batch SGD With Dropout Rate = 0.2
1.2280038595199585,0.5630333423614502,1.4771533012390137,0.478300005197525,Mini-Batch SGD With Dropout Rate = 0.2
1.2246652841567993,0.5627333521842957,1.4762423038482666,0.487199991941452,Mini-Batch SGD With Dropout Rate = 0.2
1.2085762023925781,0.567466676235199,1.4971427917480469,0.4778999984264374,Mini-Batch SGD With Dropout Rate = 0.2
1.2035446166992188,0.5687666535377502,1.4850480556488037,0.478300005197525,Mini-Batch SGD With Dropout Rate = 0.2
1.202195644378662,0.5698333382606506,1.5579615831375122,0.4625999927520752,Mini-Batch SGD With Dropout Rate = 0.2
1.1938743591308594,0.5713000297546387,1.4955977201461792,0.4828000068664551,Mini-Batch SGD With Dropout Rate = 0.2
2.0496692657470703,0.2535000145435333,1.8958654403686523,0.3278999924659729,Mini-Batch SGD With Dropout Rate = 0.3
1.8832848072052002,0.32706665992736816,1.834362506866455,0.3345000147819519,Mini-Batch SGD With Dropout Rate = 0.3
1.8155783414840698,0.3513333201408386,1.7802200317382812,0.36469998955726624,Mini-Batch SGD With Dropout Rate = 0.3
1.7708989381790161,0.36933332681655884,1.7131901979446411,0.39559999108314514,Mini-Batch SGD With Dropout Rate = 0.3
1.7260311841964722,0.38813334703445435,1.6898972988128662,0.4025000035762787,Mini-Batch SGD With Dropout Rate = 0.3
1.6937706470489502,0.3972666561603546,1.6396663188934326,0.41620001196861267,Mini-Batch SGD With Dropout Rate = 0.3
1.6691341400146484,0.41066667437553406,1.6315072774887085,0.4187000095844269,Mini-Batch SGD With Dropout Rate = 0.3
1.6467502117156982,0.41823333501815796,1.6092783212661743,0.429500013589859,Mini-Batch SGD With Dropout Rate = 0.3
1.6257280111312866,0.42516666650772095,1.5990153551101685,0.4239000082015991,Mini-Batch SGD With Dropout Rate = 0.3
1.6031275987625122,0.42883333563804626,1.6179978847503662,0.42260000109672546,Mini-Batch SGD With Dropout Rate = 0.3
1.5855704545974731,0.4410000145435333,1.5993224382400513,0.427700012922287,Mini-Batch SGD With Dropout Rate = 0.3
